docks,bickes,ID,total,bikes/total,latitude,longitude,streets
16.4343434343,2.56565656566,341.0,19.0,0.135034556087,40.71782143,-73.97628939,Stanton St & Mangin St
26.4343434343,2.56565656566,342.0,29.0,0.0884709160571,40.71739973,-73.98016555,Columbia St & Rivington St
32.4343434343,2.56565656566,345.0,35.0,0.0733044733045,40.73649403,-73.99704374,W 13 St & 6 Ave
24.4343434343,2.56565656566,346.0,27.0,0.0950243172465,40.73652889,-74.00618026,Bank St & Hudson St
32.4343434343,2.56565656566,347.0,35.0,0.0733044733045,40.72873888,-74.00748842,W Houston St & Hudson St
39.4343434343,2.56565656566,348.0,42.0,0.0610870610871,40.72490985,-74.00154702,W Broadway & Spring St
20.4343434343,2.56565656566,349.0,23.0,0.111550285463,40.71850211,-73.98329859,Rivington St & Ridge St
24.4343434343,2.56565656566,357.0,27.0,0.0950243172465,40.73261787,-73.99158043,E 11 St & Broadway
33.4343434343,2.56565656566,358.0,36.0,0.0712682379349,40.73291553,-74.00711384,Christopher St & Greenwich St
36.4343434343,2.56565656566,368.0,39.0,0.0657860657861,40.73038599,-74.00214988,Carmine St & 6 Ave
32.4343434343,2.56565656566,369.0,35.0,0.0733044733045,40.73224119,-74.00026394,Washington Pl & 6 Ave
27.4343434343,2.56565656566,375.0,30.0,0.0855218855219,40.72679454,-73.99695094,Mercer St & Bleecker St
36.4343434343,2.56565656566,380.0,39.0,0.0657860657861,40.73401143,-74.00293877,W 4 St & 7 Ave S
33.4343434343,2.56565656566,382.0,36.0,0.0712682379349,40.73492695,-73.99200509,University Pl & E 14 St
36.4343434343,2.56565656566,383.0,39.0,0.0657860657861,40.735238,-74.000271,Greenwich Ave & Charles St
28.4343434343,2.56565656566,393.0,31.0,0.0827631150212,40.72299208,-73.97995466,E 5 St & Avenue C
30.4343434343,1.56565656566,394.0,32.0,0.0489267676768,40.72521311,-73.97768752,E 9 St & Avenue C
